Wall time,Step,Value
1683828524.768571,2873,0.1076439693570137
1683828549.6911747,2882,0.1072943955659866
1683828569.8826578,2891,0.1069755777716636
1683828586.2310405,2897,0.1067439317703247
1683828644.3754747,2918,0.1058729588985443
1683828648.103332,2920,0.1058349162340164
1683828648.203138,2921,0.1058321148157119
1683828776.1307917,2968,0.1040210649371147
1683828797.3133645,2976,0.1036653518676757
1683828857.8402083,2999,0.102835789322853
1683828892.065767,3012,0.1023414433002471
1683828934.6447265,3028,0.1017586886882782
1683828941.6835554,3031,0.1016724705696106
1683828962.7703862,3039,0.1013750731945037
1683828969.1842391,3042,0.1012907400727272
1683829031.6849866,3066,0.1004012748599052
1683829043.985481,3070,0.1002375483512878
1683829047.750505,3072,0.1001888439059257
1683829121.477167,3100,0.0992182567715644
1683829181.2968132,3123,0.0984259247779846
1683829221.8110485,3138,0.0978982672095298
1683829270.0879595,3156,0.0972741767764091
1683829285.5906112,3162,0.0970623195171356
1683829326.5828643,3178,0.0965508446097374
1683829373.2604368,3196,0.0959419384598732
1683829374.6175218,3197,0.0959244519472122
1683829463.8274045,3231,0.0948019549250602
1683829490.8132596,3241,0.0944524109363555
1683829496.5590937,3244,0.0943847969174385
1683829501.3208325,3245,0.0943375304341316
1683829506.5136335,3247,0.0942712128162384
1683829511.971979,3248,0.0942131802439689
1683829576.0780082,3273,0.0934237390756607
1683829661.8425746,3306,0.0924166217446327
1683829684.601772,3314,0.0921220704913139
1683829722.856702,3328,0.0917073115706443
1683829723.790595,3329,0.0916853696107864
1683829769.0879965,3346,0.0910979360342025
1683829842.884202,3375,0.090267926454544
1683829848.44101,3377,0.0902046561241149
1683829875.028804,3387,0.0898995250463485
1683829917.3067453,3404,0.0894046053290367
1683829932.3786054,3409,0.0892460346221923
1683829991.1139884,3431,0.0885622352361679
1683830010.5125632,3439,0.0883743315935134
1683830039.7945104,3450,0.0880366638302803
1683830046.586398,3452,0.0879631340503692
1683830065.1105318,3459,0.0877405107021331
1683830081.2127094,3465,0.0875710994005203
1683830098.8396769,3472,0.0873688161373138
1683830113.53365,3478,0.0871946662664413
1683830119.8656385,3481,0.0871640294790268
1683830166.7035527,3498,0.0866486355662345
1683830197.889496,3510,0.0863026976585388
1683830206.9474802,3513,0.086188904941082
1683830269.298005,3538,0.0855127200484275
1683830285.434976,3544,0.0853450894355773
1683830338.266678,3564,0.0847981423139572
1683830381.6080518,3581,0.0843385607004165
1683830434.7529078,3601,0.0837631896138191
1683830482.2414284,3619,0.0832824036478996
1683830486.033538,3621,0.0832394137978553
1683830491.0238993,3623,0.0831986889243125
1683830500.0911615,3626,0.0830982103943824
1683830509.8872988,3629,0.0830334052443504
1683830550.472255,3646,0.0825997740030288
1683830580.6614842,3657,0.0822881311178207
1683830618.5474148,3671,0.0818870440125465
1683830700.7804236,3703,0.0810734927654266
1683830764.2293077,3727,0.0804676935076713
1683830777.7962828,3731,0.0803303346037864
1683830797.894246,3739,0.0801513642072677
1683830807.4102285,3742,0.0800483599305152
1683830889.2059772,3773,0.0793052092194557
1683830911.505937,3781,0.0790818110108375
1683830943.875877,3794,0.0787459388375282
1683830958.5940473,3799,0.0786055997014045
1683830995.806211,3815,0.0782775059342384
1683831009.1126847,3820,0.0781414285302162
1683831018.2226682,3822,0.0781090557575225
1683831040.4983928,3832,0.0778760910034179
1683831054.4158986,3836,0.077736772596836
1683831129.4164338,3865,0.0770359113812446
1683831144.3661828,3870,0.0768973305821418
1683831161.034713,3877,0.0767584964632988
1683831296.0557506,3929,0.0755229815840721
1683831313.2519069,3936,0.0753741338849067
1683831325.7968843,3940,0.07526446133852
1683831351.7938302,3951,0.0750118196010589
1683831368.730294,3957,0.0748739391565322
1683831385.1206982,3963,0.0747306123375892
1683831442.8016973,3985,0.0742200836539268
1683831467.217898,3996,0.0740288868546485
